snippet_id,file_path,language,primary_label,is_clean,pair_group,pair_role,source_type,notes,has_off_by_one,has_incorrect_conditional,has_array_length_index_misuse,has_missing_break,has_while_not_updated,line_count,char_count,parse_crashed,parse_completeness,has_error_nodes,error_node_count,missing_node_count,unstable_span_count,class_declaration_count,method_declaration_count,local_variable_declaration_count,return_statement_count,while_statement_count,assignment_expression_count,binary_expression_count,max_ast_depth,ast_node_count,for_statement_count,loop_condition_contains_lt,loop_condition_contains_leq,loop_condition_contains_gt,loop_condition_contains_geq,loop_condition_contains_length,loop_condition_off_by_one_pattern_count,loop_condition_leq_bare_length_count,for_node_with_array_access_count,max_for_loop_body_size,if_statement_count,assignment_inside_if_condition_count,equality_in_if_condition_count,boolean_literal_in_if_condition_count,logical_operator_in_if_condition_count,array_access_count,array_index_uses_length_directly_count,array_index_uses_length_expression_count,unique_arrays_accessed_count,switch_block_count,switch_case_group_count,switch_case_ends_with_terminator_count,switch_fallthrough_case_count,switch_empty_stacked_label_count,switch_default_label_count,switch_comment_count,max_switch_case_body_size,while_condition_with_method_call_count,while_condition_with_field_access_count,while_condition_true_literal_count,while_body_with_exit_count,while_body_method_call_count,while_condition_var_updated_count,while_condition_var_not_updated_count,max_while_body_size
gen_array_index_fix_094,data/ml/raw_snippets_generated/array_length_index_misuse/fixed/GenArrayIndexFix094.java,java,NO_ISSUE,1,pair_524,fixed,synthetic_generated,corrected with .length - 1 as last valid index,0,0,0,0,0,9,200,0,1.0,0,0,0,0,1,2,0,2,0,0,3,9,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen_clean_generic_001,data/ml/raw_snippets_generated/clean/GenCleanGeneric001.java,java,NO_ISSUE,1,,clean,synthetic_generated,clean snippet GenCleanGeneric001,0,0,0,0,0,19,419,0,1.0,0,0,0,0,1,2,1,4,1,1,3,9,123,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14
gen_incorrect_cond_bug_027,data/ml/raw_snippets_generated/incorrect_conditional_operator/buggy/GenIncorrectConditionalBug027.java,java,INCORRECT_CONDITIONAL_OPERATOR,0,pair_287,buggy,synthetic_generated,uses assignment (=) instead of equality (==) in condition,0,1,0,0,0,8,200,0,1.0,0,0,0,0,1,1,0,2,0,1,0,8,47,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen_incorrect_cond_fix_027,data/ml/raw_snippets_generated/incorrect_conditional_operator/fixed/GenIncorrectConditionalFix027.java,java,NO_ISSUE,1,pair_287,fixed,synthetic_generated,uses == for comparison correctly,0,0,0,0,0,8,201,0,1.0,0,0,0,0,1,1,0,2,0,0,1,8,47,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen_off_by_one_bug_106,data/ml/raw_snippets_generated/off_by_one/buggy/GenOffByOneBug106.java,java,OFF_BY_ONE_LOOP_BOUNDARY,0,pair_196,buggy,synthetic_generated,starts from .length instead of .length - 1,1,0,0,0,0,40,879,0,1.0,0,0,0,0,1,4,4,3,2,5,3,11,253,1,1,1,0,0,1,1,1,1,20,0,0,0,0,0,1,0,0,1,1,3,2,0,0,1,0,12,0,0,0,0,0,2,0,14
gen_off_by_one_fix_106,data/ml/raw_snippets_generated/off_by_one/fixed/GenOffByOneFix106.java,java,NO_ISSUE,1,pair_196,fixed,synthetic_generated,corrected with < length boundary,0,0,0,0,0,40,878,0,1.0,0,0,0,0,1,4,4,3,2,5,3,11,253,1,1,0,0,0,1,0,0,1,20,0,0,0,0,0,1,0,0,1,1,3,2,0,0,1,0,12,0,0,0,0,0,2,0,14
gen_clean_fall_through_029,data/ml/raw_snippets_generated/clean/GenCleanFallThrough029.java,java,NO_ISSUE,1,,clean,synthetic_generated,clean snippet GenCleanFallThrough029,0,0,0,0,0,98,2404,0,1.0,0,0,0,0,1,9,8,10,0,8,9,12,699,3,3,0,0,0,3,0,0,3,30,5,0,1,0,0,7,0,0,3,3,10,5,2,0,3,2,19,0,0,0,0,0,0,0,0
gen_clean_while_true_break_014,data/ml/raw_snippets_generated/clean/GenCleanWhileTrueBreak014.java,java,NO_ISSUE,1,,clean,synthetic_generated,clean snippet GenCleanWhileTrueBreak014,0,0,0,0,0,41,900,0,1.0,0,0,0,0,1,5,4,4,2,2,6,12,274,1,1,0,0,0,1,0,0,1,29,2,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,23
gen_incorrect_cond_bug_082,data/ml/raw_snippets_generated/incorrect_conditional_operator/buggy/GenIncorrectConditionalBug082.java,java,INCORRECT_CONDITIONAL_OPERATOR,0,pair_342,buggy,synthetic_generated,uses assignment (=) instead of equality (==) in condition,0,1,0,0,0,20,450,0,1.0,0,0,0,0,1,3,0,4,0,1,4,11,138,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen_incorrect_cond_fix_082,data/ml/raw_snippets_generated/incorrect_conditional_operator/fixed/GenIncorrectConditionalFix082.java,java,NO_ISSUE,1,pair_342,fixed,synthetic_generated,uses == for comparison correctly,0,0,0,0,0,20,451,0,1.0,0,0,0,0,1,3,0,4,0,0,5,11,138,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen_while_no_update_bug_103,data/ml/raw_snippets_generated/while_variable_not_updated/buggy/GenWhileNoUpdateBug103.java,java,WHILE_VARIABLE_NOT_UPDATED,0,pair_873,buggy,synthetic_generated,no condition variable changes inside the while body (infinite loop),0,0,0,0,1,8,190,0,1.0,0,0,0,0,1,1,0,0,1,0,0,10,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,21
gen_while_no_update_fix_103,data/ml/raw_snippets_generated/while_variable_not_updated/fixed/GenWhileNoUpdateFix103.java,java,NO_ISSUE,1,pair_873,fixed,synthetic_generated,condition variable updated inside the loop body,0,0,0,0,0,9,222,0,1.0,0,0,0,0,1,1,0,0,1,1,1,10,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,30
gen_off_by_one_bug_124,data/ml/raw_snippets_generated/off_by_one/buggy/GenOffByOneBug124.java,java,OFF_BY_ONE_LOOP_BOUNDARY,0,pair_214,buggy,synthetic_generated,starts from .length instead of .length - 1,1,0,0,0,0,9,244,0,1.0,0,0,0,0,1,1,2,1,0,1,1,10,99,1,1,1,0,0,1,1,1,1,17,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen_off_by_one_fix_124,data/ml/raw_snippets_generated/off_by_one/fixed/GenOffByOneFix124.java,java,NO_ISSUE,1,pair_214,fixed,synthetic_generated,corrected with < length boundary,0,0,0,0,0,9,243,0,1.0,0,0,0,0,1,1,2,1,0,1,1,10,99,1,1,0,0,0,1,0,0,1,17,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen_incorrect_cond_bug_149,data/ml/raw_snippets_generated/incorrect_conditional_operator/buggy/GenIncorrectConditionalBug149.java,java,INCORRECT_CONDITIONAL_OPERATOR,0,pair_409,buggy,synthetic_generated,uses assignment (=) instead of equality (==) in condition,0,1,0,0,0,27,642,0,1.0,0,0,0,0,1,3,2,6,0,2,4,12,196,1,1,0,0,0,1,0,0,1,29,4,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen_incorrect_cond_fix_149,data/ml/raw_snippets_generated/incorrect_conditional_operator/fixed/GenIncorrectConditionalFix149.java,java,NO_ISSUE,1,pair_409,fixed,synthetic_generated,uses == for comparison correctly,0,0,0,0,0,27,643,0,1.0,0,0,0,0,1,3,2,6,0,1,5,12,196,1,1,0,0,0,1,0,0,1,29,4,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen_clean_tail_index_008,data/ml/raw_snippets_generated/clean/GenCleanTailIndex008.java,java,NO_ISSUE,1,,clean,synthetic_generated,clean snippet GenCleanTailIndex008,0,0,0,0,0,15,359,0,1.0,0,0,0,0,1,2,2,2,0,1,3,12,131,1,1,0,0,0,1,0,0,1,29,1,0,0,0,0,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen_off_by_one_bug_075,data/ml/raw_snippets_generated/off_by_one/buggy/GenOffByOneBug075.java,java,OFF_BY_ONE_LOOP_BOUNDARY,0,pair_165,buggy,synthetic_generated,starts from .length instead of .length - 1,1,0,0,0,0,26,603,0,1.0,0,0,0,0,1,4,2,6,0,1,7,10,210,1,1,1,0,0,1,1,1,1,17,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen_off_by_one_fix_075,data/ml/raw_snippets_generated/off_by_one/fixed/GenOffByOneFix075.java,java,NO_ISSUE,1,pair_165,fixed,synthetic_generated,corrected with < length boundary,0,0,0,0,0,26,602,0,1.0,0,0,0,0,1,4,2,6,0,1,7,10,210,1,1,0,0,0,1,0,0,1,17,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen_while_no_update_bug_097,data/ml/raw_snippets_generated/while_variable_not_updated/buggy/GenWhileNoUpdateBug097.java,java,WHILE_VARIABLE_NOT_UPDATED,0,pair_867,buggy,synthetic_generated,no condition variable changes inside the while body (infinite loop),0,0,0,0,1,17,459,0,1.0,0,0,0,0,1,2,2,1,1,0,1,11,150,1,1,0,0,0,1,0,0,1,30,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,21
gen_while_no_update_fix_097,data/ml/raw_snippets_generated/while_variable_not_updated/fixed/GenWhileNoUpdateFix097.java,java,NO_ISSUE,1,pair_867,fixed,synthetic_generated,condition variable updated inside the loop body,0,0,0,0,0,18,492,0,1.0,0,0,0,0,1,2,2,1,1,1,2,11,159,1,1,0,0,0,1,0,0,1,30,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,30
gen_off_by_one_bug_157,data/ml/raw_snippets_generated/off_by_one/buggy/GenOffByOneBug157.java,java,OFF_BY_ONE_LOOP_BOUNDARY,0,pair_247,buggy,synthetic_generated,starts from .length instead of .length - 1,1,0,0,0,0,24,623,0,1.0,0,0,0,0,1,3,4,3,0,0,5,11,211,2,2,1,0,0,2,1,1,2,30,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen_off_by_one_fix_157,data/ml/raw_snippets_generated/off_by_one/fixed/GenOffByOneFix157.java,java,NO_ISSUE,1,pair_247,fixed,synthetic_generated,corrected with < length boundary,0,0,0,0,0,24,622,0,1.0,0,0,0,0,1,3,4,3,0,0,5,11,211,2,2,0,0,0,2,0,0,2,30,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen_array_index_bug_042,data/ml/raw_snippets_generated/array_length_index_misuse/buggy/GenArrayIndexBug042.java,java,ARRAY_LENGTH_INDEX_MISUSE,0,pair_472,buggy,synthetic_generated,accesses array[array.length] directly (out of bounds),0,0,1,0,0,5,135,0,1.0,0,0,0,0,1,1,0,0,0,1,0,9,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen_array_index_fix_042,data/ml/raw_snippets_generated/array_length_index_misuse/fixed/GenArrayIndexFix042.java,java,NO_ISSUE,1,pair_472,fixed,synthetic_generated,corrected with .length - 1 as last valid index,0,0,0,0,0,5,139,0,1.0,0,0,0,0,1,1,0,0,0,1,1,10,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen_missing_break_bug_103,data/ml/raw_snippets_generated/missing_break_in_switch/buggy/GenMissingBreakBug103.java,java,MISSING_BREAK_IN_SWITCH,0,pair_703,buggy,synthetic_generated,case falls through without break (unintentional),0,0,0,1,0,30,715,0,1.0,0,0,0,0,1,2,1,4,0,5,2,11,187,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,5,3,1,0,1,0,12,0,0,0,0,0,0,0,0
gen_missing_break_fix_103,data/ml/raw_snippets_generated/missing_break_in_switch/fixed/GenMissingBreakFix103.java,java,NO_ISSUE,1,pair_703,fixed,synthetic_generated,every case ends with break/return,0,0,0,0,0,31,738,0,1.0,0,0,0,0,1,2,1,4,0,5,2,11,190,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,5,4,0,0,1,0,12,0,0,0,0,0,0,0,0
gen_clean_boundary_minus_one_032,data/ml/raw_snippets_generated/clean/GenCleanBoundaryMinusOne032.java,java,NO_ISSUE,1,,clean,synthetic_generated,clean snippet GenCleanBoundaryMinusOne032,0,0,0,0,0,48,1157,0,1.0,0,0,0,0,1,6,6,10,0,2,10,11,392,3,3,1,0,0,3,1,0,3,30,4,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen_missing_break_bug_032,data/ml/raw_snippets_generated/missing_break_in_switch/buggy/GenMissingBreakBug032.java,java,MISSING_BREAK_IN_SWITCH,0,pair_632,buggy,synthetic_generated,case falls through without break (unintentional),0,0,0,1,0,36,890,0,1.0,0,0,0,0,1,3,4,3,1,5,2,11,251,1,1,0,0,0,1,0,0,1,30,0,0,0,0,0,1,0,0,1,1,4,2,1,0,1,0,12,0,0,0,0,0,1,0,14
gen_missing_break_fix_032,data/ml/raw_snippets_generated/missing_break_in_switch/fixed/GenMissingBreakFix032.java,java,NO_ISSUE,1,pair_632,fixed,synthetic_generated,every case ends with break/return,0,0,0,0,0,37,913,0,1.0,0,0,0,0,1,3,4,3,1,5,2,11,254,1,1,0,0,0,1,0,0,1,30,0,0,0,0,0,1,0,0,1,1,4,3,0,0,1,0,12,0,0,0,0,0,1,0,14
gen_missing_break_bug_071,data/ml/raw_snippets_generated/missing_break_in_switch/buggy/GenMissingBreakBug071.java,java,MISSING_BREAK_IN_SWITCH,0,pair_671,buggy,synthetic_generated,case falls through without break (unintentional),0,0,0,1,0,30,780,0,1.0,0,0,0,0,1,2,3,2,0,5,1,11,217,1,1,0,0,0,1,0,0,1,30,0,0,0,0,0,1,0,0,1,1,5,3,1,0,1,0,12,0,0,0,0,0,0,0,0
gen_missing_break_fix_071,data/ml/raw_snippets_generated/missing_break_in_switch/fixed/GenMissingBreakFix071.java,java,NO_ISSUE,1,pair_671,fixed,synthetic_generated,every case ends with break/return,0,0,0,0,0,31,803,0,1.0,0,0,0,0,1,2,3,2,0,5,1,11,220,1,1,0,0,0,1,0,0,1,30,0,0,0,0,0,1,0,0,1,1,5,4,0,0,1,0,12,0,0,0,0,0,0,0,0
gen_missing_break_bug_057,data/ml/raw_snippets_generated/missing_break_in_switch/buggy/GenMissingBreakBug057.java,java,MISSING_BREAK_IN_SWITCH,0,pair_657,buggy,synthetic_generated,case falls through without break (unintentional),0,0,0,1,0,21,512,0,1.0,0,0,0,0,1,1,1,1,0,5,0,11,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,1,0,1,0,12,0,0,0,0,0,0,0,0
gen_missing_break_fix_057,data/ml/raw_snippets_generated/missing_break_in_switch/fixed/GenMissingBreakFix057.java,java,NO_ISSUE,1,pair_657,fixed,synthetic_generated,every case ends with break/return,0,0,0,0,0,22,535,0,1.0,0,0,0,0,1,1,1,1,0,5,0,11,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,0,0,1,0,12,0,0,0,0,0,0,0,0
gen_clean_generic_024,data/ml/raw_snippets_generated/clean/GenCleanGeneric024.java,java,NO_ISSUE,1,,clean,synthetic_generated,clean snippet GenCleanGeneric024,0,0,0,0,0,35,776,0,1.0,0,0,0,0,1,5,2,6,0,1,8,12,254,1,1,0,0,0,1,0,0,1,29,3,0,2,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen_clean_fall_through_008,data/ml/raw_snippets_generated/clean/GenCleanFallThrough008.java,java,NO_ISSUE,1,,clean,synthetic_generated,clean snippet GenCleanFallThrough008,0,0,0,0,0,26,793,0,1.0,0,0,0,0,1,2,2,1,0,0,1,12,214,1,1,0,0,0,1,0,0,1,30,0,0,0,0,0,1,0,0,1,1,4,1,2,0,1,2,19,0,0,0,0,0,0,0,0
gen_clean_fall_through_002,data/ml/raw_snippets_generated/clean/GenCleanFallThrough002.java,java,NO_ISSUE,1,,clean,synthetic_generated,clean snippet GenCleanFallThrough002,0,0,0,0,0,17,526,0,1.0,0,0,0,0,1,1,0,0,0,0,0,12,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,2,0,1,2,19,0,0,0,0,0,0,0,0
gen_clean_boundary_minus_one_017,data/ml/raw_snippets_generated/clean/GenCleanBoundaryMinusOne017.java,java,NO_ISSUE,1,,clean,synthetic_generated,clean snippet GenCleanBoundaryMinusOne017,0,0,0,0,0,32,722,0,1.0,0,0,0,0,1,4,5,3,1,3,4,10,243,2,2,1,0,0,2,1,0,2,13,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14
gen_incorrect_cond_bug_074,data/ml/raw_snippets_generated/incorrect_conditional_operator/buggy/GenIncorrectConditionalBug074.java,java,INCORRECT_CONDITIONAL_OPERATOR,0,pair_334,buggy,synthetic_generated,uses assignment (=) instead of equality (==) in condition,0,1,0,0,0,28,634,0,1.0,0,0,0,0,1,4,2,4,0,2,6,12,209,1,1,0,0,0,1,0,0,1,29,3,1,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen_incorrect_cond_fix_074,data/ml/raw_snippets_generated/incorrect_conditional_operator/fixed/GenIncorrectConditionalFix074.java,java,NO_ISSUE,1,pair_334,fixed,synthetic_generated,uses == for comparison correctly,0,0,0,0,0,28,635,0,1.0,0,0,0,0,1,4,2,4,0,1,7,12,209,1,1,0,0,0,1,0,0,1,29,3,0,2,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen_clean_verbose_boolean_018,data/ml/raw_snippets_generated/clean/GenCleanVerboseBoolean018.java,java,NO_ISSUE,1,,clean,synthetic_generated,clean snippet GenCleanVerboseBoolean018,0,0,0,0,0,8,179,0,1.0,0,0,0,0,1,1,0,2,0,0,1,9,49,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen_array_index_bug_036,data/ml/raw_snippets_generated/array_length_index_misuse/buggy/GenArrayIndexBug036.java,java,ARRAY_LENGTH_INDEX_MISUSE,0,pair_466,buggy,synthetic_generated,accesses array[array.length] directly (out of bounds),0,0,1,0,0,5,135,0,1.0,0,0,0,0,1,1,0,0,0,0,0,10,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen_array_index_fix_036,data/ml/raw_snippets_generated/array_length_index_misuse/fixed/GenArrayIndexFix036.java,java,NO_ISSUE,1,pair_466,fixed,synthetic_generated,corrected with .length - 1 as last valid index,0,0,0,0,0,5,139,0,1.0,0,0,0,0,1,1,0,0,0,0,1,11,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen_while_no_update_bug_151,data/ml/raw_snippets_generated/while_variable_not_updated/buggy/GenWhileNoUpdateBug151.java,java,WHILE_VARIABLE_NOT_UPDATED,0,pair_921,buggy,synthetic_generated,no condition variable changes inside the while body (infinite loop),0,0,0,0,1,49,1080,0,1.0,0,0,0,0,1,6,4,7,1,5,9,12,322,1,1,0,0,0,1,0,0,1,29,2,0,1,0,0,3,0,0,1,1,3,2,0,0,1,0,12,0,0,0,0,0,0,1,9
gen_while_no_update_fix_151,data/ml/raw_snippets_generated/while_variable_not_updated/fixed/GenWhileNoUpdateFix151.java,java,NO_ISSUE,1,pair_921,fixed,synthetic_generated,condition variable updated inside the loop body,0,0,0,0,0,50,1101,0,1.0,0,0,0,0,1,6,4,7,1,5,9,12,327,1,1,0,0,0,1,0,0,1,29,2,0,1,0,0,3,0,0,1,1,3,2,0,0,1,0,12,0,0,0,0,0,1,0,14
gen_incorrect_cond_bug_054,data/ml/raw_snippets_generated/incorrect_conditional_operator/buggy/GenIncorrectConditionalBug054.java,java,INCORRECT_CONDITIONAL_OPERATOR,0,pair_314,buggy,synthetic_generated,uses assignment (=) instead of equality (==) in condition,0,1,0,0,0,27,641,0,1.0,0,0,0,0,1,3,2,6,0,2,4,12,196,1,1,0,0,0,1,0,0,1,29,4,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen_incorrect_cond_fix_054,data/ml/raw_snippets_generated/incorrect_conditional_operator/fixed/GenIncorrectConditionalFix054.java,java,NO_ISSUE,1,pair_314,fixed,synthetic_generated,uses == for comparison correctly,0,0,0,0,0,27,642,0,1.0,0,0,0,0,1,3,2,6,0,1,5,12,196,1,1,0,0,0,1,0,0,1,29,4,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen_clean_fall_through_030,data/ml/raw_snippets_generated/clean/GenCleanFallThrough030.java,java,NO_ISSUE,1,,clean,synthetic_generated,clean snippet GenCleanFallThrough030,0,0,0,0,0,62,1547,0,1.0,0,0,0,0,1,6,5,3,0,5,3,12,445,2,2,0,0,0,2,0,0,2,29,1,0,0,0,0,4,0,0,2,2,7,3,2,0,2,2,19,0,0,0,0,0,0,0,0
gen_array_index_bug_100,data/ml/raw_snippets_generated/array_length_index_misuse/buggy/GenArrayIndexBug100.java,java,ARRAY_LENGTH_INDEX_MISUSE,0,pair_530,buggy,synthetic_generated,accesses array[array.length] directly (out of bounds),0,0,1,0,0,57,1223,0,1.0,0,0,0,0,1,7,4,5,3,7,5,11,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,3,2,0,0,1,0,12,0,0,0,0,0,3,0,14
gen_array_index_fix_100,data/ml/raw_snippets_generated/array_length_index_misuse/fixed/GenArrayIndexFix100.java,java,NO_ISSUE,1,pair_530,fixed,synthetic_generated,corrected with .length - 1 as last valid index,0,0,0,0,0,57,1227,0,1.0,0,0,0,0,1,7,4,5,3,7,6,11,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,3,2,0,0,1,0,12,0,0,0,0,0,3,0,14
gen_incorrect_cond_bug_143,data/ml/raw_snippets_generated/incorrect_conditional_operator/buggy/GenIncorrectConditionalBug143.java,java,INCORRECT_CONDITIONAL_OPERATOR,0,pair_403,buggy,synthetic_generated,uses assignment (=) instead of equality (==) in condition,0,1,0,0,0,26,606,0,1.0,0,0,0,0,1,3,0,8,0,1,4,10,171,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen_incorrect_cond_fix_143,data/ml/raw_snippets_generated/incorrect_conditional_operator/fixed/GenIncorrectConditionalFix143.java,java,NO_ISSUE,1,pair_403,fixed,synthetic_generated,uses == for comparison correctly,0,0,0,0,0,26,607,0,1.0,0,0,0,0,1,3,0,8,0,0,5,10,171,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen_while_no_update_bug_031,data/ml/raw_snippets_generated/while_variable_not_updated/buggy/GenWhileNoUpdateBug031.java,java,WHILE_VARIABLE_NOT_UPDATED,0,pair_801,buggy,synthetic_generated,no condition variable changes inside the while body (infinite loop),0,0,0,0,1,8,196,0,1.0,0,0,0,0,1,1,0,0,1,0,0,10,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,21
gen_while_no_update_fix_031,data/ml/raw_snippets_generated/while_variable_not_updated/fixed/GenWhileNoUpdateFix031.java,java,NO_ISSUE,1,pair_801,fixed,synthetic_generated,condition variable updated inside the loop body,0,0,0,0,0,9,231,0,1.0,0,0,0,0,1,1,0,0,1,1,1,10,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,30
gen_clean_while_true_break_017,data/ml/raw_snippets_generated/clean/GenCleanWhileTrueBreak017.java,java,NO_ISSUE,1,,clean,synthetic_generated,clean snippet GenCleanWhileTrueBreak017,0,0,0,0,0,12,261,0,1.0,0,0,0,0,1,1,1,1,1,0,1,10,66,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,23
gen_while_no_update_bug_041,data/ml/raw_snippets_generated/while_variable_not_updated/buggy/GenWhileNoUpdateBug041.java,java,WHILE_VARIABLE_NOT_UPDATED,0,pair_811,buggy,synthetic_generated,no condition variable changes inside the while body (infinite loop),0,0,0,0,1,32,803,0,1.0,0,0,0,0,1,4,2,4,1,0,3,11,257,1,1,0,0,0,1,0,0,1,30,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,21
gen_while_no_update_fix_041,data/ml/raw_snippets_generated/while_variable_not_updated/fixed/GenWhileNoUpdateFix041.java,java,NO_ISSUE,1,pair_811,fixed,synthetic_generated,condition variable updated inside the loop body,0,0,0,0,0,33,838,0,1.0,0,0,0,0,1,4,2,4,1,1,4,11,266,1,1,0,0,0,1,0,0,1,30,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,30
gen_array_index_bug_142,data/ml/raw_snippets_generated/array_length_index_misuse/buggy/GenArrayIndexBug142.java,java,ARRAY_LENGTH_INDEX_MISUSE,0,pair_572,buggy,synthetic_generated,accesses array[array.length] directly (out of bounds),0,0,1,0,0,22,494,0,1.0,0,0,0,0,1,3,2,5,0,1,3,10,169,1,1,0,0,0,1,0,0,1,13,2,0,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen_array_index_fix_142,data/ml/raw_snippets_generated/array_length_index_misuse/fixed/GenArrayIndexFix142.java,java,NO_ISSUE,1,pair_572,fixed,synthetic_generated,corrected with .length - 1 as last valid index,0,0,0,0,0,22,498,0,1.0,0,0,0,0,1,3,2,5,0,1,4,10,172,1,1,0,0,0,1,0,0,1,13,2,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen_clean_boundary_minus_one_025,data/ml/raw_snippets_generated/clean/GenCleanBoundaryMinusOne025.java,java,NO_ISSUE,1,,clean,synthetic_generated,clean snippet GenCleanBoundaryMinusOne025,0,0,0,0,0,25,571,0,1.0,0,0,0,0,1,3,2,6,0,1,6,10,185,1,1,1,0,0,1,1,0,1,13,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
